#E		s_PDOS
-29.0975	0
-29.0875	0.00107
-29.0775	0.0025
-29.0675	0.00342
-29.0575	0.00468
-29.0475	0.00672
-29.0375	0.0081
-29.0275	0.00658
-29.0175	0.00618
-29.0075	0.0041
-28.9975	0.00226
-28.9875	0.00304
-28.9775	0
-28.9675	0.000596
-28.9575	0.0039
-28.9475	0.0124
-28.9375	0.0037
-28.9275	0.00572
-28.9175	0.00765
-28.9075	0.00344
-28.8975	0.00286
-28.8875	0.00188
-28.8775	0.000854
-28.8675	3.06E-06
-28.8575	0
-28.8475	0
-28.8375	0
-28.8275	0
-28.8175	0
-28.8075	0
-28.7975	0
-28.7875	0
-28.7775	0
-28.7675	0
-28.7575	0
-28.7475	0
-28.7375	0
-28.7275	0
-28.7175	0
-28.7075	0
-28.6975	0
-28.6875	0
-28.6775	0
-28.6675	0
-28.6575	0
-28.6475	0
-28.6375	0
-28.6275	0
-28.6175	0
-28.6075	0
-28.5975	0
-28.5875	0
-28.5775	0
-28.5675	0
-28.5575	0
-28.5475	0
-28.5375	0
-28.5275	0
-28.5175	0
-28.5075	0
-28.4975	0
-28.4875	0
-28.4775	0
-28.4675	0
-28.4575	0
-28.4475	0
-28.4375	0
-28.4275	0
-28.4175	0
-28.4075	0
-28.3975	0
-28.3875	0
-28.3775	0
-28.3675	0
-28.3575	0
-28.3475	0
-28.3375	0
-28.3275	0
-28.3175	0
-28.3075	0
-28.2975	0
-28.2875	0
-28.2775	0
-28.2675	0
-28.2575	0
-28.2475	0
-28.2375	0
-28.2275	0
-28.2175	0
-28.2075	0
-28.1975	0
-28.1875	0
-28.1775	0
-28.1675	0
-28.1575	0
-28.1475	0
-28.1375	0
-28.1275	0
-28.1175	0
-28.1075	0
-28.0975	0
-28.0875	0
-28.0775	0
-28.0675	0
-28.0575	0
-28.0475	0
-28.0375	0
-28.0275	0
-28.0175	0
-28.0075	0
-27.9975	0
-27.9875	0
-27.9775	0
-27.9675	0
-27.9575	0
-27.9475	0
-27.9375	0
-27.9275	0
-27.9175	0
-27.9075	0
-27.8975	0
-27.8875	0
-27.8775	0
-27.8675	0
-27.8575	0
-27.8475	0
-27.8375	0
-27.8275	0
-27.8175	0
-27.8075	0
-27.7975	0
-27.7875	0
-27.7775	0
-27.7675	0
-27.7575	0
-27.7475	0
-27.7375	0
-27.7275	0
-27.7175	0
-27.7075	0
-27.6975	0
-27.6875	0
-27.6775	0
-27.6675	0
-27.6575	0
-27.6475	0
-27.6375	0
-27.6275	0
-27.6175	0
-27.6075	0
-27.5975	0
-27.5875	0
-27.5775	0
-27.5675	0
-27.5575	0
-27.5475	0
-27.5375	0
-27.5275	0
-27.5175	0
-27.5075	0
-27.4975	0
-27.4875	0
-27.4775	0
-27.4675	0
-27.4575	0
-27.4475	0
-27.4375	0
-27.4275	0
-27.4175	0
-27.4075	0
-27.3975	0
-27.3875	0
-27.3775	0
-27.3675	0
-27.3575	0
-27.3475	0
-27.3375	0
-27.3275	0
-27.3175	0
-27.3075	0
-27.2975	0
-27.2875	0
-27.2775	0
-27.2675	0
-27.2575	0
-27.2475	0
-27.2375	0
-27.2275	0
-27.2175	0
-27.2075	0
-27.1975	0
-27.1875	0
-27.1775	0
-27.1675	0
-27.1575	0
-27.1475	0
-27.1375	0
-27.1275	0
-27.1175	0
-27.1075	0
-27.0975	0
-27.0875	0
-27.0775	0
-27.0675	0
-27.0575	0
-27.0475	0
-27.0375	0
-27.0275	0
-27.0175	0
-27.0075	0
-26.9975	0
-26.9875	0
-26.9775	0
-26.9675	0
-26.9575	0
-26.9475	0
-26.9375	0
-26.9275	0
-26.9175	0
-26.9075	0
-26.8975	0
-26.8875	0
-26.8775	0
-26.8675	0
-26.8575	0
-26.8475	0
-26.8375	0
-26.8275	0
-26.8175	0
-26.8075	0
-26.7975	0
-26.7875	0
-26.7775	0
-26.7675	0
-26.7575	0
-26.7475	0
-26.7375	0
-26.7275	0
-26.7175	0
-26.7075	0
-26.6975	0
-26.6875	0
-26.6775	0
-26.6675	0
-26.6575	0
-26.6475	0
-26.6375	0
-26.6275	0
-26.6175	0
-26.6075	0
-26.5975	0
-26.5875	0
-26.5775	0
-26.5675	0
-26.5575	0
-26.5475	0
-26.5375	0
-26.5275	0
-26.5175	0
-26.5075	0
-26.4975	0
-26.4875	0
-26.4775	0
-26.4675	0
-26.4575	0
-26.4475	0
-26.4375	0
-26.4275	0
-26.4175	0
-26.4075	0
-26.3975	0
-26.3875	0
-26.3775	0
-26.3675	0
-26.3575	0
-26.3475	0
-26.3375	0
-26.3275	0
-26.3175	0
-26.3075	0
-26.2975	0
-26.2875	0
-26.2775	0
-26.2675	0
-26.2575	0
-26.2475	0
-26.2375	0
-26.2275	0
-26.2175	0
-26.2075	0
-26.1975	0
-26.1875	0
-26.1775	0
-26.1675	0
-26.1575	0
-26.1475	0
-26.1375	0
-26.1275	0
-26.1175	0
-26.1075	0
-26.0975	0
-26.0875	0
-26.0775	0
-26.0675	0
-26.0575	0
-26.0475	0
-26.0375	0
-26.0275	0
-26.0175	0
-26.0075	0
-25.9975	0
-25.9875	0
-25.9775	0
-25.9675	0
-25.9575	0
-25.9475	0
-25.9375	0
-25.9275	0
-25.9175	0
-25.9075	0
-25.8975	0
-25.8875	0
-25.8775	0
-25.8675	0
-25.8575	0
-25.8475	0
-25.8375	0
-25.8275	0
-25.8175	0
-25.8075	0
-25.7975	0
-25.7875	0
-25.7775	0
-25.7675	0
-25.7575	0
-25.7475	0
-25.7375	0
-25.7275	0
-25.7175	0
-25.7075	0
-25.6975	0
-25.6875	0
-25.6775	0
-25.6675	0
-25.6575	0
-25.6475	0
-25.6375	0
-25.6275	0
-25.6175	0
-25.6075	0
-25.5975	0
-25.5875	0
-25.5775	0
-25.5675	0
-25.5575	0
-25.5475	0
-25.5375	0
-25.5275	0
-25.5175	0
-25.5075	0
-25.4975	0
-25.4875	0
-25.4775	0
-25.4675	0
-25.4575	0
-25.4475	0
-25.4375	0
-25.4275	0
-25.4175	0
-25.4075	0
-25.3975	0
-25.3875	0
-25.3775	0
-25.3675	0
-25.3575	0
-25.3475	0
-25.3375	0
-25.3275	0
-25.3175	0
-25.3075	0
-25.2975	0
-25.2875	0
-25.2775	0
-25.2675	0
-25.2575	0
-25.2475	0
-25.2375	0
-25.2275	0
-25.2175	0
-25.2075	0
-25.1975	0
-25.1875	0
-25.1775	0
-25.1675	0
-25.1575	0
-25.1475	0
-25.1375	0
-25.1275	0
-25.1175	0
-25.1075	0
-25.0975	0
-25.0875	0
-25.0775	0
-25.0675	0
-25.0575	0
-25.0475	0
-25.0375	0
-25.0275	0
-25.0175	0
-25.0075	0
-24.9975	0
-24.9875	0
-24.9775	0
-24.9675	0
-24.9575	0
-24.9475	0
-24.9375	0
-24.9275	0
-24.9175	0
-24.9075	0
-24.8975	0
-24.8875	0
-24.8775	0
-24.8675	0
-24.8575	0
-24.8475	0
-24.8375	0
-24.8275	0
-24.8175	0
-24.8075	0
-24.7975	0
-24.7875	0
-24.7775	0
-24.7675	0
-24.7575	0
-24.7475	0
-24.7375	0
-24.7275	0
-24.7175	0
-24.7075	0
-24.6975	0
-24.6875	0
-24.6775	0
-24.6675	0
-24.6575	0
-24.6475	0
-24.6375	0
-24.6275	0
-24.6175	0
-24.6075	0
-24.5975	0
-24.5875	0
-24.5775	0
-24.5675	0
-24.5575	0
-24.5475	0
-24.5375	0
-24.5275	0
-24.5175	0
-24.5075	0
-24.4975	0
-24.4875	0
-24.4775	0
-24.4675	0
-24.4575	0
-24.4475	0
-24.4375	0
-24.4275	0
-24.4175	0
-24.4075	0
-24.3975	0
-24.3875	0
-24.3775	0
-24.3675	0
-24.3575	0
-24.3475	0
-24.3375	0
-24.3275	0
-24.3175	0
-24.3075	0
-24.2975	0
-24.2875	0
-24.2775	0
-24.2675	0
-24.2575	0
-24.2475	0
-24.2375	0
-24.2275	0
-24.2175	0
-24.2075	0
-24.1975	0
-24.1875	0
-24.1775	0
-24.1675	0
-24.1575	0
-24.1475	0
-24.1375	0
-24.1275	0
-24.1175	0
-24.1075	0
-24.0975	0
-24.0875	0
-24.0775	0
-24.0675	0
-24.0575	0
-24.0475	0
-24.0375	0
-24.0275	0
-24.0175	0
-24.0075	0
-23.9975	0
-23.9875	0
-23.9775	0
-23.9675	0
-23.9575	0
-23.9475	0
-23.9375	0
-23.9275	0
-23.9175	0
-23.9075	0
-23.8975	0
-23.8875	0
-23.8775	0
-23.8675	0
-23.8575	0
-23.8475	0
-23.8375	0
-23.8275	0
-23.8175	0
-23.8075	0
-23.7975	0
-23.7875	0
-23.7775	0
-23.7675	0
-23.7575	0
-23.7475	0
-23.7375	0
-23.7275	0
-23.7175	0
-23.7075	0
-23.6975	0
-23.6875	0
-23.6775	0
-23.6675	0
-23.6575	0
-23.6475	0
-23.6375	0
-23.6275	0
-23.6175	0
-23.6075	0
-23.5975	0
-23.5875	0
-23.5775	0
-23.5675	0
-23.5575	0
-23.5475	0
-23.5375	0
-23.5275	0
-23.5175	0
-23.5075	0
-23.4975	0
-23.4875	0
-23.4775	0
-23.4675	0
-23.4575	0
-23.4475	0
-23.4375	0
-23.4275	0
-23.4175	0
-23.4075	0
-23.3975	0
-23.3875	0
-23.3775	0
-23.3675	0
-23.3575	0
-23.3475	0
-23.3375	0
-23.3275	0
-23.3175	0
-23.3075	0
-23.2975	0
-23.2875	0
-23.2775	0
-23.2675	0
-23.2575	0
-23.2475	0
-23.2375	0
-23.2275	0
-23.2175	0
-23.2075	0
-23.1975	0
-23.1875	0
-23.1775	0
-23.1675	0
-23.1575	0
-23.1475	0
-23.1375	0
-23.1275	0
-23.1175	0
-23.1075	0
-23.0975	0
-23.0875	0
-23.0775	0
-23.0675	0
-23.0575	0
-23.0475	0
-23.0375	0
-23.0275	0
-23.0175	0
-23.0075	0
-22.9975	0
-22.9875	0
-22.9775	0
-22.9675	0
-22.9575	0
-22.9475	0
-22.9375	0
-22.9275	0
-22.9175	0
-22.9075	0
-22.8975	0
-22.8875	0
-22.8775	0
-22.8675	0
-22.8575	0
-22.8475	0
-22.8375	0
-22.8275	0
-22.8175	0
-22.8075	0
-22.7975	0
-22.7875	0
-22.7775	0
-22.7675	0
-22.7575	0
-22.7475	0
-22.7375	0
-22.7275	0
-22.7175	0
-22.7075	0
-22.6975	0
-22.6875	0
-22.6775	0
-22.6675	0
-22.6575	0
-22.6475	0
-22.6375	0
-22.6275	0
-22.6175	0
-22.6075	0
-22.5975	0
-22.5875	0
-22.5775	0
-22.5675	0
-22.5575	0
-22.5475	0
-22.5375	0
-22.5275	0
-22.5175	0
-22.5075	0
-22.4975	0
-22.4875	0
-22.4775	0
-22.4675	0
-22.4575	0
-22.4475	0
-22.4375	0
-22.4275	0
-22.4175	0
-22.4075	0
-22.3975	0
-22.3875	0
-22.3775	0
-22.3675	0
-22.3575	0
-22.3475	0
-22.3375	0
-22.3275	0
-22.3175	0
-22.3075	0
-22.2975	0
-22.2875	0
-22.2775	0
-22.2675	0
-22.2575	0
-22.2475	0
-22.2375	0
-22.2275	0
-22.2175	0
-22.2075	0
-22.1975	0
-22.1875	0
-22.1775	0
-22.1675	0
-22.1575	0
-22.1475	0
-22.1375	0
-22.1275	0
-22.1175	0
-22.1075	0
-22.0975	0
-22.0875	0
-22.0775	0
-22.0675	0
-22.0575	0
-22.0475	0
-22.0375	0
-22.0275	0
-22.0175	0
-22.0075	0
-21.9975	0
-21.9875	0
-21.9775	0
-21.9675	0
-21.9575	0
-21.9475	0
-21.9375	0
-21.9275	0
-21.9175	0
-21.9075	0
-21.8975	0
-21.8875	0
-21.8775	0
-21.8675	0
-21.8575	0
-21.8475	0
-21.8375	0
-21.8275	0
-21.8175	0
-21.8075	0
-21.7975	0
-21.7875	0
-21.7775	0
-21.7675	0
-21.7575	0
-21.7475	0
-21.7375	0
-21.7275	0
-21.7175	0
-21.7075	0
-21.6975	0
-21.6875	0
-21.6775	0
-21.6675	0
-21.6575	0
-21.6475	0
-21.6375	0
-21.6275	0
-21.6175	0
-21.6075	0
-21.5975	0
-21.5875	0
-21.5775	0
-21.5675	0
-21.5575	0
-21.5475	0
-21.5375	0
-21.5275	0
-21.5175	0
-21.5075	0
-21.4975	0
-21.4875	0
-21.4775	0
-21.4675	0
-21.4575	0
-21.4475	0
-21.4375	0
-21.4275	0
-21.4175	0
-21.4075	0
-21.3975	0
-21.3875	0
-21.3775	0
-21.3675	0
-21.3575	0
-21.3475	0
-21.3375	0
-21.3275	0
-21.3175	0
-21.3075	0
-21.2975	0
-21.2875	0
-21.2775	0
-21.2675	0
-21.2575	0
-21.2475	0
-21.2375	0
-21.2275	0
-21.2175	0
-21.2075	0
-21.1975	0
-21.1875	0
-21.1775	0
-21.1675	0
-21.1575	0
-21.1475	0
-21.1375	0
-21.1275	0
-21.1175	0
-21.1075	0
-21.0975	0
-21.0875	0
-21.0775	0
-21.0675	0
-21.0575	0
-21.0475	0
-21.0375	0
-21.0275	0
-21.0175	0
-21.0075	0
-20.9975	0
-20.9875	0
-20.9775	0
-20.9675	0
-20.9575	0
-20.9475	0
-20.9375	0
-20.9275	0
-20.9175	0
-20.9075	0
-20.8975	0
-20.8875	0
-20.8775	0
-20.8675	0
-20.8575	0
-20.8475	0
-20.8375	0
-20.8275	0
-20.8175	0
-20.8075	0
-20.7975	0
-20.7875	0
-20.7775	0
-20.7675	0
-20.7575	0
-20.7475	0
-20.7375	0
-20.7275	0
-20.7175	0
-20.7075	0
-20.6975	0
-20.6875	0
-20.6775	0
-20.6675	0
-20.6575	0
-20.6475	0
-20.6375	0
-20.6275	0
-20.6175	0
-20.6075	0
-20.5975	0
-20.5875	0
-20.5775	0
-20.5675	0
-20.5575	0
-20.5475	0
-20.5375	0
-20.5275	0
-20.5175	0
-20.5075	0
-20.4975	0
-20.4875	0
-20.4775	0
-20.4675	0
-20.4575	0
-20.4475	0
-20.4375	0
-20.4275	0
-20.4175	0
-20.4075	0
-20.3975	0
-20.3875	0
-20.3775	0
-20.3675	0
-20.3575	0
-20.3475	0
-20.3375	0
-20.3275	0
-20.3175	0
-20.3075	0
-20.2975	0
-20.2875	0
-20.2775	0
-20.2675	0
-20.2575	0
-20.2475	0
-20.2375	0
-20.2275	0
-20.2175	0
